mcsADDN:bdoHROUMapping
OU=01210,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Timog Area; Roces Avenue Branch
OU=01211,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Bicutan/Sucat Area; Parañaque-Sto. Niño Branch
OU=01212,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Bicutan/Sucat Area; Bicutan-East Service Road Branch
OU=01213,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Mandaluyong Area; Mandaluyong-Reliance Branch
OU=01214,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Las Piñas Area; Cavite-Puregold Buhay na Tubig Branch
OU=01215,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Novaliches-Quirino Highway Bagbag Branch
OU=01216,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Caloocan-Primark Deparo Branch
OU=01217,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Caloocan Area; Caloocan-Maypajo Branch
OU=01218,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Commonwealth-Ever Gotesco Branch
OU=01219,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Nueva Ecija Area; Nueva Ecija-Primark Gapan Branch
OU=01220,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Manila 1 Area; Sampaloc-A.H. Lacson Branch
OU=01221,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Timog Area; V. Luna-Kalayaan Avenue Branch
OU=01222,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Mindanao Avenue-Bagong Pag-asa Branch
OU=01223,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Bulacan Area; SM Center Pulilan Branch
OU=01224,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Southern Tagalog Area; Lucena-Iyam Branch
OU=01225,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Taguig/Pateros Area; Fort Bonifacio-McKinley West Branch
OU=01226,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Bulacan Area; Bulacan-Puregold Bulakan Branch
OU=01227,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Monumento Area; Valenzuela-Gateway Complex Branch
OU=01228,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Batangas Area; Waltermart-Nasugbu Branch
OU=01230,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Cebu 2 Area; Cebu Mandaue-U.N. Avenue Branch
OU=01232,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Las Piñas Area; SM Center Imus Branch
OU=01233,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Taguig/Pateros Area; BGC-Inoza Tower Branch
OU=01234,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Cebu 2 Area; Mactan-Pajo National Highway Branch
OU=01235,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Binondo Area; Binondo-San Fernando Branch
OU=01236,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Laguna Area; Calamba-CityMall Branch
OU=01237,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Del Monte Area; EDSA-Panorama Technocenter Branch
OU=01238,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Rizal Area; Rizal-Primark Teresa Branch
OU=01239,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Mandaluyong Area; Mandaluyong-Rockwell Sheridan Branch
OU=01240,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Mindanao Ave. Ext.-Brittany Branch
OU=01241,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; Gil Puyat-Taft Branch
OU=01242,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Eastern Visayas Area; Samar-Calbayog Branch
OU=01243,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; Macapagal Blvd.-Meridian Park Branch
OU=01244,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Fairview-Peacock Plaza Branch
OU=01245,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Grass Residences Branch
OU=01246,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; Urdaneta-Nancayasan Branch
OU=01247,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Quezon City-Kalayaan Avenue Branch
OU=01248,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Bicutan/Sucat Area; Bicutan-Doña Soledad Ave. Ext. Branch
OU=01249,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Taguig/Pateros Area; BGC-World Plaza Branch
OU=01250,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; SM City Urdaneta Central Branch
OU=01251,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Pampanga-Bataan Area; SM City Telabastagan Branch
OU=01252,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Pampanga-Bataan Area; Pampanga-Guagua Town Center Branch
OU=01253,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; Macapagal Blvd.-W-Mall Branch
OU=01254,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; Tarlac-MacArthur Highway Branch
OU=01255,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Southern Mindanao Area; Davao-Toril Gaisano Grand Mall Branch
OU=01256,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Manila 2 Area; Leon Guinto-San Andres Branch
OU=01257,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Laguna Area; Calamba-Halang National Highway Branch
OU=01258,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Las Piñas Area; Las Piñas-Pamplona Tres Branch
OU=01259,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Batangas Area; Batangas-Diego Silang Branch
OU=01260,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Las Piñas Area; Kawit-Centennial Road Branch
OU=01261,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Nueva Ecija Area; Waltermart-San Jose Branch
OU=01262,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Greenhills Area; San Juan-Santolan Town Plaza Branch
OU=01263,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Bicutan/Sucat Area; Macapagal Blvd.-Aseana 3 Branch
OU=01264,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; ThreeE-comCenter Branch
OU=01266,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Del Monte Area; EDSA-Eton Centris Branch
OU=01267,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Novaliches-Trees Residences Branch
OU=01268,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Zabarte-Kaligayahan Branch
OU=01269,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Fairview-Ayala Terraces Branch
OU=01270,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; Mall of Asia-Shore Residences Branch
OU=01271,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; SM City North EDSA D Branch
OU=01272,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Manila 1 Area; Blumentritt-Laong Laan Branch
OU=01273,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Pasig Area; Pasig-Sixto Antonio Ave. Stella Maris Br
OU=01274,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Bicol Area; SM City Legazpi Branch
OU=01275,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Cubao Area; Katipunan-Blue Ridge Branch
OU=01276,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Batangas Area; Mindoro-CityMall Calapan Branch
OU=01277,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Cavite Area; Savemore Market-EPZA Branch
OU=01278,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Taguig/Pateros Area; BGC-Net Park Branch
OU=01279,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; Waltermart-Paniqui Branch
OU=01280,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Eastern Visayas Area; SM Center Ormoc Branch
OU=01281,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Monumento Area; Malabon-Fisher Mall Branch
OU=01282,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Cagayan Valley Area; Isabela-Primark Cordon Branch
OU=01283,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Mindanao Avenue-St. Charbel Branch
OU=01284,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Fairview-Brittany Square Branch
OU=01285,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Laguna Area; Sta. Rosa-Arcadia Branch
OU=01286,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Ortigas Area; Ortigas Avenue-E. Rodriguez Jr. Branch
OU=01287,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Greenhills Area; San Juan-P. Guevarra Branch
OU=01288,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Monumento Area; Malabon-Concepcion Branch
OU=01289,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Southern Mindanao Area; Sultan Kudarat-Primark Tacurong Branch
OU=01290,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Manila 1 Area; Sta. Mesa-The Silk Residences Branch
OU=01291,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Cubao Area; N. Domingo-Gilmore Avenue Branch
OU=01292,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Mandaluyong Area; EDSA-Boni Avenue Branch
OU=01293,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Western Luzon Area; Baguio-Leonard Wood Road Branch
OU=01294,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Taguig/Pateros Area; BGC-One Park Drive Branch
OU=01295,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Del Monte Area; EDSA-Skysuites Towers Branch
OU=01296,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Makati 2 Area; Makati-Evangelista Macabulos Branch
OU=01297,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Marikina Area; Marcos Highway-Feliz Mall Branch
OU=01298,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Marikina Area; Pasig-Felix Ave. Karangalan Branch
OU=01299,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Cubao Area; Ortigas Avenue Ext.-Pace Bldg. Branch
OU=01300,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Pampanga-Zambales Area; Angeles-Marquee Mall Branch
OU=01301,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Makati 1 Area; Makati-Circuit Mall Branch
OU=01303,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Cebu 1 Area; Cebu IT Park-HM Tower Branch
OU=01304,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Pasig Area; Pasig-The 30th Meralco Avenue Branch
OU=01305,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; Mall of Asia-Sea Residences Branch
OU=01307,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Rizal Area; Antipolo-Xentro Mall Branch
OU=01308,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Pampanga-Zambales Area; Waltermart-Subic Branch
OU=01309,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Cagayan Valley Area; Tuguegarao-CityMall Branch
OU=01310,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Cagayan Valley Area; Robinsons Place-Tuguegarao Branch
OU=01311,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Cagayan Valley Area; Cagayan-CityMall Aparri Branch
OU=01312,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Northern Mindanao Area; SM City Butuan Branch
OU=01313,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Alabang Area; Muntinlupa-East Bay Residences Branch
OU=01314,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; SM Center Dagupan Branch
OU=01315,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Southern Mindanao Area; SM City Mindpro Branch
OU=01316,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Tandang Sora-San Vicente de Paul Branch
OU=01317,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Timog Area; Katipunan Avenue-U.P. Town Center Branch
OU=01318,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Commonwealth-Shopwise Branch
OU=01319,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Bicutan/Sucat Area; Macapagal Blvd.-Bay Area Branch
OU=01320,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Del Monte Area; Quezon Avenue-South Triangle Branch
OU=01321,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Las Piñas Area; Cavite Imus-The District Branch
OU=01322,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Banawe Area; Sta. Mesa Heights-D. Tuazon Branch
OU=01323,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Commonwealth Area; Tandang Sora-Culiat Branch
OU=01324,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Manila 1 Area; Sta. Mesa-V. Mapa Branch
OU=01325,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Manila 1 Area; Sampaloc-Pureza Branch
OU=01326,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Northern Mindanao Area; Iligan-Andres Bonifacio Avenue Branch
OU=01327,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; Pangasinan San Carlos-Magic Mall Branch
OU=01328,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Cavite Area; Cavite-Puregold GMA Branch
OU=01329,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Southern Mindanao Area; General Santos-Robinsons Place Branch
OU=01330,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Fairview Area; Novaliches-S&R Commonwealth Ave. Branch
OU=01334,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; Pampanga-Bataan Area; Waltermart-Balanga Branch
OU=01335,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Monumento Area; Valenzuela-Happy Go Shopping Mall Branch
OU=01336,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 2-Metro Manila North; Marikina Area; Marikina-Xeland Gil Fernando Ave. Branch
OU=01337,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Bicol Area; SM City Daet Branch
OU=01338,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 1-Northern Luzon; North Central Luzon Area; Waltermart-Capas Tarlac Branch
OU=01339,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Southern Tagalog Area; Waltermart-Candelaria Branch
OU=01340,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Southern Mindanao Area; South Cotabato-Gaisano Polomolok Branch
OU=01341,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Southern Mindanao Area; Cotabato Midsayap-Quezon Avenue Branch
OU=01343,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Rizal Area; Waltermart-Antipolo Branch
OU=01344,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Pasay Area; SM Retail HQ Bldg. A Branch
OU=01345,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Taguig/Pateros Area; BGC-Fort Victoria Branch
OU=01346,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Makati 2 Area; Chino Roces Avenue-Dela Rosa Branch
OU=01347,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 5-Metro Manila South; Las Piñas Area; Waltermart-Bacoor Branch
OU=01348,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 7-Visayas & Mindanao; Iloilo Area; SM City Roxas Branch
OU=01349,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Mandaluyong Area; Mandaluyong-Fame Residences Branch
OU=01351,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Caloocan Area; SM City Grand Central Branch
OU=01352,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 3-Metro Manila West; Greenhills Area; Bonny Serrano West Crame Branch
OU=01353,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 4-Metro Manila East; Pasig Area; Pasig-The Vantage Kapitolyo Branch
OU=01354,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Batangas Area; Lipa-Rotonda Branch
OU=01355,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Bicol Area; Camarines Sur-Goa Branch
OU=01356,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Branch Banking Group; Region 6-Southern Luzon; Bicol Area; Masbate-F. Magallanes Branch
OU=CHH00063,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Central Operations Group; Transaction Processing; Cash Services; Cash Logistics; SM Masinag Cash Hub
OU=CHH00079,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Central Operations Group; Transaction Processing; Cash Services; Cash Logistics; Baguio Cash Hub
OU=CHH00088,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Central Operations Group; Transaction Processing; Cash Services; Cash Logistics; Lucena Cash Hub
OU=CHH00091,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Central Operations Group; Transaction Processing; Cash Services; Cash Logistics; SM Tarlac Cash Hub
OU=CHH00093,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Central Operations Group; Transaction Processing; Cash Services; Cash Logistics; Cabanatuan Cash Hub
OU=CHH00155,OU=Main Bank,OU=Branches,DC=HO,DC=AD,DC=UAT:Central Operations Group; Transaction Processing; Cash Services; Cash Logistics; CCS-Ortigas
